"id","What is your native language?","How old are you?","Which platforms do you use? [*BSD]","Which platforms do you use? [Ubuntu or Debian]","Which platforms do you use? [Red Hat or Fedora]","Which platforms do you use? [SUSE]","Which platforms do you use? [MacOS X]","Which platforms do you use? [Other Linux]","Which platforms do you use? [Solaris]","Which platforms do you use? [MS Windows]","What architectures do you use? [x86 (normal PC)]","What architectures do you use? [x86_64 (newer 64-bit system)]","What architectures do you use? [PPC]","What architectures do you use? [ARM]","What architectures do you use? [Other]","How did you hear about Zero Install?","How did you hear about Zero Install? [Other]","What operating systems / distributions do you use Zero Install with? [*BSD]","What operating systems / distributions do you use Zero Install with? [Ubuntu or Debian]","What operating systems / distributions do you use Zero Install with? [Red Hat or Fedora]","What operating systems / distributions do you use Zero Install with? [SUSE]","What operating systems / distributions do you use Zero Install with? [MacOS X]","What operating systems / distributions do you use Zero Install with? [Other Linux]","What operating systems / distributions do you use Zero Install with? [Solaris]","What operating systems / distributions do you use Zero Install with? [MS Windows]","What operating systems / distributions do you use Zero Install with? [Other]","How have you used Zero Install so far? [I've run programs using it]","How have you used Zero Install so far? [I've published software using it]","How have you used Zero Install so far? [I'm a developer of Zero Install itself]","How have you used Zero Install so far? [Other]","What are the main programs you run using Zero Install, if any?","As a user, how important are these goals to you? [I want to install without needing root access]","As a user, how important are these goals to you? [I want to install less common software that isn't in my distribution]","As a user, how important are these goals to you? [I want to install packages without giving them root access]","As a user, how important are these goals to you? [I want to install newer versions than in my distribution]","As a user, how important are these goals to you? [I want to avoid conflicts between packages]","How do you integrate Zero Install with your (desktop) environment? [KDE or GNOME integration with Zero2Desktop]","How do you integrate Zero Install with your (desktop) environment? [AddApp to create ROX launchers]","How do you integrate Zero Install with your (desktop) environment? [Drag-and-drop to the Xfce panel]","How do you integrate Zero Install with your (desktop) environment? [0alias (shell user)]","How do you integrate Zero Install with your (desktop) environment? [None; I use 0launch directly]","How do you integrate Zero Install with your (desktop) environment? [Other]","How could Zero Install integrate better with your desktop environment?","What security software do you use or want to use with Zero Install? [Plain user accounts]","What security software do you use or want to use with Zero Install? [Plash]","What security software do you use or want to use with Zero Install? [AppArmor]","What security software do you use or want to use with Zero Install? [SELinux]","What security software do you use or want to use with Zero Install? [Virtual machine]","What security software do you use or want to use with Zero Install? [Other]","Does Zero Install provide enough support for you to make trust decisions?","How do you use Zero Install's sharing abilities? [I share common libraries between programs]","How do you use Zero Install's sharing abilities? [I share downloads between multiple users]","How do you use Zero Install's sharing abilities? [I share the cache between mutliple virtual machines]","How do you use Zero Install's sharing abilities? [I share the cache between real machines]","How do you use Zero Install's sharing abilities? [I create self-contained bundles (no sharing)]","How do you use Zero Install's sharing abilities? [Other]","Which of these features do you use? [Roll-back to previous versions]","Which of these features do you use? [Automatic update notification]","Which of these features do you use? [Compile packages from source]","Which of these features do you use? [Modify packages (local feeds)]","Which of these features do you use? [Third-party feeds]","Which of these features do you use? [Built-in bug reporting]","Which features would you like to see added / improved in the future? [Mirrors if a site is down]","Which features would you like to see added / improved in the future? [Peer-to-peer downloads]","Which features would you like to see added / improved in the future? [Better uninstall]","Which features would you like to see added / improved in the future? [Display of release notes when upgrading]","Which features would you like to see added / improved in the future? [Integration with RPM]","Which features would you like to see added / improved in the future? [Other]","What is Zero Install's biggest weakness?","What is Zero Install's biggest weakness? [Other]","What do you think of the documentation?","What did you find to be the most confusing or difficult aspect of Zero Install?","Any other comments?","Are you interested in using Zero Install to distribute software?","Do you use Zero Install to distribute software? [Not yet]","Do you use Zero Install to distribute software? [I use it to distribute my own programs]","Do you use Zero Install to distribute software? [I make feeds for other people's programs]","Do you use Zero Install to distribute software? [I provide binaries for unusual architectures]","What format(s) do you use for your packages? [Tarball (.tgz, .tar.bz2)]","What format(s) do you use for your packages? [Zip archive]","What format(s) do you use for your packages? [RPM package]","What format(s) do you use for your packages? [Debian package]","What format(s) do you use for your packages? [Autopackage (.package)]","What format(s) do you use for your packages? [Other]","Why do you (want to) use Zero Install? [I want to provide a single package for all distributions]","Why do you (want to) use Zero Install? [Distributions publish old versions of my software]","Why do you (want to) use Zero Install? [Distributions won't include my software]","Why do you (want to) use Zero Install? [Distributions introduce bugs when packaging my programs]","Why do you (want to) use Zero Install? [I need quick feedback on new releases]","Why do you (want to) use Zero Install? [Distributions have incompatible library versions]","Why do you (want to) use Zero Install? [My users don't have root access]","Why do you (want to) use Zero Install? [My users don't trust me with root on their machines]","Why do you (want to) use Zero Install? [Other]","How do you find the developer documentation?","What did you find most difficult about providing software using Zero Install?","Which tools do you use to make packages? [0publish (console)]","Which tools do you use to make packages? [0publish-gui (GTK)]","Which tools do you use to make packages? [0compile]","Which tools do you use to make packages? [FeedLint]","Which tools do you use to make packages? [Other]","What improvements would you like to see in the future? [Optional dependencies]","What improvements would you like to see in the future? [Support for plug-ins (dynamic dependencies)]","What improvements would you like to see in the future? [Integration of bug reporting with your systems]","What improvements would you like to see in the future? [Integration with version control systems (easier to make new releases)]","What improvements would you like to see in the future? [Other]","Would you be interested in commercial support?","Any other comments?","Time Submitted","IP-Address"
"166","en","22","No","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","No","","Other","Autopackage project","No","Yes","No","No","No","Yes","No","No","","Yes","Yes","No","","saxm2s","Important","Important","Nice to have","Nice to have","Important","No","No","No","Yes","No","","I was unaware of Zero2Desktop; I will have to check that out","Yes","No","No","No","No","","I want some kind of peer-to-peer recommendation service.","No","No","No","No","No","","","I use this","I didn't know about this","I use this","","I didn't know about this","Yes","No","No","Yes","No","integration with portage","Distributions need to have it installed by default.","","The website documentation is great. The step by step procedures for both using feeds and making your own were well described and straight forward to follow.","while it is not particularly difficult to do the initial install the launcher, it is quite annoying to have to do it on every machine on which I use it. It would be helpful if distributions started shipping with it and made it part of the base install for at least desktop systems.","Keep up the great work! This is an excellent project.","Yes","No","Yes","No","No","No","No","No","No","Yes","","Yes","No","Yes","No","No","No","Yes","No","","It was a link on the front page of the website. Well written, easy to follow","remembering to update the feed with the latest version, and making sure that my signing key is available on whatever dev machine I am using for the release at the time.","No","Yes","No","No","","Yes","Yes","No","No","","N/A","The real reasons I like to distribute software through zeroinstall:
* my user\'s shouldn\'t need root access or much experience with installing software from source
* zeroinstall checks for updates every so often for them, so I know that it is unlikely that many people will be using very out-of-date versions of my projects.

Again, keep up the excellent work!","2007-09-26 16:20:52","129.25.5.173",
"167","sl","26","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","","Other","lwn","No","No","No","No","No","No","No","No","","No","No","No","","","Important","Important","Important","Very important","Very important","Yes","No","No","No","No","","","No","No","No","Yes","Yes","","The ""unreliable hints database"" is good enough for me.","No","No","No","No","No","","Don't need this","I use this","Don't need this","Don't need this","Don't need this","Don't need this","No","No","Yes","Yes","No","","Distributions need to have it installed by default.","","","","","Yes","Yes","No","No","No","Yes","Yes","No","No","No","","Yes","Yes","No","No","Yes","No","Yes","No","","","","No","No","No","No","","Yes","Yes","Yes","Yes","","No","","2007-09-27 00:31:31","193.77.6.1",
"172","en_GB","37","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","","","","No","No","No","No","No","No","No","No","","No","No","No","","","Don't care","Don't care","Don't care","Nice to have","Very important","No","No","No","No","No","","","No","No","No","No","No","","","No","No","No","No","No","","","","","","","","No","No","No","No","No","","Other","It should have built on an existing package system","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","","No","No","No","No","","No","No","No","No","","N/A","","2007-09-27 07:16:10","86.6.8.194",
"173","en","25","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","","Other","lwn.net","No","No","No","No","No","No","No","No","","No","No","No","","","Don't care","Important","Don't care","Very important","Very important","Yes","No","No","No","No","","","No","No","No","No","No","","I want some kind of peer-to-peer recommendation service.","Yes","No","No","Yes","No","","","I use this","Don't need this","","","I use this","Yes","Yes","No","No","No","","Other","Doesnt intergrate with distro packages","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","","No","No","No","No","","No","No","No","No","","N/A","","2007-09-27 17:28:54","210.15.236.252",
"176","en","34","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","","Other","lwn","No","No","No","No","No","No","No","No","","No","No","No","","","Nice to have","Important","Nice to have","Important","Important","No","No","No","No","No","","","No","No","No","No","No","","The ""unreliable hints database"" is good enough for me.","No","No","No","No","No","","","","","","","","Yes","Yes","No","No","Yes","","","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","","No","No","No","No","","No","No","No","No","","N/A","","2007-09-28 17:55:39","24.85.224.46",
"179","en","30","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","","","","No","Yes","No","No","No","No","No","No","","No","No","No","","","Nice to have","Important","Important","Very important","Very important","No","No","No","Yes","No","","","No","No","No","No","No","","","No","Yes","No","Yes","No","","I use this","Don't need this","I didn't know about this","Don't need this","Don't need this","Don't need this","No","No","No","Yes","No","","It needs more packages.","","","","","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","","No","No","No","No","","No","No","No","No","","N/A","","2007-09-29 11:46:54","75.0.120.254",
"180","english","32","No","No","No","No","No","Yes","No","Yes","Yes","No","No","No","","Other","some people wrote about it on some web site, i think it was related to gobolinux","No","No","No","No","No","Yes","No","No","","Yes","No","No","","not really any, i\'d just want an easier integration with the Gobolinux distribution","Important","Nice to have","Nice to have","Very important","Don't care","Yes","No","No","No","No","","it would be nice to have a SMALL control center that is uniform in functionality, be it on qt/kde or gtk/gnome","No","No","No","No","No","none","I don't care; I'll run anything! That confirm box is annoying.","No","No","No","No","Yes","","I didn't know about this","I couldn't get this work","I use this","I use this","","","No","Yes","No","No","No","","Other","The adoption must be more wide-spread. Its time that other distributions focus on Zero install as well. I think starting with smaller distributions like Gobolinux, adoption will be easier than with the biggies","Its ok although i think it could be improved especially in regards to distributions. I have a short attention span :(","Didnt find it really confusing... but it would be nice if Zero Install could rally more people behind its idea AND that it would be able to continue if main devs no longer have time to maintain (I see that Elektra registry project moves so slow for example, that makes me worried)","Spread adoption guys!","Yes","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","","No","No","No","No","","No","No","No","No","","N/A","","2007-09-29 18:00:32","80.108.103.172",
"181","","","No","No","No","No","No","No","No","No","No","No","No","No","","","","No","No","No","No","No","No","No","No","","No","No","No","","","","","","","","No","No","No","No","No","","","No","No","No","No","No","","","No","No","No","No","No","","","","","","","","No","No","No","No","No","","","","","","","Yes","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","","","","No","No","No","No","","No","No","No","No","","N/A","","2007-09-29 23:03:48","125.24.23.143",
"189","ge","55","No","No","No","Yes","No","No","No","No","Yes","No","No","No","","Other","prolinux.de","No","No","No","No","No","No","No","No","","No","No","No","","","Unwanted","Nice to have","Very important","Nice to have","Very important","Yes","Yes","Yes","No","No","","","No","No","Yes","No","No","","","No","No","No","No","No","","I didn't know about this","I use this","Don't need this","Don't need this","Don't need this","","Yes","No","No","Yes","No","","","","","","didn\'t ever try zero install","Yes","Yes","No","No","No","Yes","Yes","Yes","No","No","","Yes","No","No","No","No","Yes","Yes","No","","","","No","No","No","No","","Yes","Yes","Yes","Yes","","No","","2007-09-30 19:56:57","80.130.225.214",
"196","de","32","No","No","No","No","No","Yes","No","No","Yes","No","No","No","","Other","","No","No","No","No","No","Yes","No","No","","Yes","No","No","","","Very important","Very important","Very important","Very important","Very important","No","No","No","No","Yes","","","Yes","No","No","No","No","","The GPG fingerprint is enough. I'll check it myself.","No","Yes","No","No","No","","I didn't know about this","I didn't know about this","I didn't know about this","Don't need this","Don't need this","Don't need this","No","No","No","No","No","","Other","It should be more easy to try 0install !! 0install needs its own TestDistribution. Just Download a small, fully prepared spinoff of one of the big ones and try it. Nowadays it is very easy to make such a thing.   ","","To integrate it nicely in my system.","We need a test0install cd to download !
It should be a small system and should demonstrate the possibilities of 0install at its best !!!","Yes","Yes","No","No","No","Yes","No","No","No","No","","Yes","Yes","Yes","Yes","Yes","Yes","No","No","","","","No","No","No","No","","No","No","No","No","","N/A","","2007-10-04 03:37:39","82.212.44.2",
"198","Spanish","25","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No","","","","No","Yes","No","Yes","No","No","No","No","","Yes","No","No","","","Nice to have","Important","Nice to have","Important","Important","Yes","No","Yes","No","No","","i use gnome and ubuntu, it could have lots more tooltips, demos, wizards, drag n drops, etc.

Well overall alot more intuitive for novice similar to windows or mac programs installations (next, next, finish..) :)","Yes","No","No","No","No","","The ""unreliable hints database"" is good enough for me.","Yes","Yes","No","Yes","No","","I use this","I use this","I use this","I didn't know about this","I didn't know about this","I didn't know about this","Yes","Yes","Yes","No","Yes","","It needs more packages.","","I think it\'s fair.","It could be more easier or intuitive, like mac program installs or windows installers","keep the good work :)","Yes","Yes","No","No","No","Yes","Yes","No","No","No","","Yes","Yes","Yes","No","Yes","No","Yes","No","","","","No","No","No","No","","Yes","Yes","Yes","Yes","","N/A","","2007-10-06 10:56:10","200.88.184.240",
